cohort,cross_count,expected_action,expected_state,family,legacy_cost,legacy_state,necessary_cost,observed_action,observed_state,pass,permutation_equal,same_count,seed
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.80983751050224,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210280
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.553090848335145,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210281
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.47889207432566,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210282
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.11870166564578,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210283
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.271374641648087,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210284
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,17.94422615356513,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210285
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,20.591505440712584,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210286
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.41687143910985,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210287
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,17.54577069659182,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210288
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.983049969041403,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210289
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,21.702552768696147,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210290
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,25.914042198970325,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210291
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,22.563995186818953,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210292
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,20.270603470731917,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210293
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,25.13826838637884,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210294
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,22.29187358449897,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210295
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.09301728085705,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210296
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,24.624407790804945,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210297
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.800546796945188,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210298
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,22.636117685296327,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210299
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,22.09903241777399,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210300
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,21.89797536428972,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210301
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,23.58997912310736,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210302
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,21.13796088072298,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210303
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.47884927895166,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210304
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,24.736850524154477,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210305
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.182268553068788,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210306
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,21.866426102801274,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210307
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,23.52157401978534,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210308
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,22.651982486492777,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210309
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,21.55271065466084,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210310
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.329473204534136,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210311
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,24.529223768784853,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210312
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.62164200438873,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210313
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.167012975879228,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210314
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.338924153797052,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210315
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.461426601861866,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210316
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.69947782858008,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210317
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,19.917543611109437,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210318
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,20.04318524683473,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210319
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,18.7697965910987,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210320
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,21.744529594743312,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210321
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,24.756595126491675,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210322
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,23.439660962632807,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210323
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,20.77273107048112,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210324
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,22.9206950681083,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210325
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,23.63959121499836,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210326
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,25.224890977716434,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210327
REPLICATION,1,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,D6,,,23.904664218174155,budget,INSUFFICIENT_DECISION_INFORMATION_BUDGET,True,,0,210328
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,39.44354890982915,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211201
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,32.247691838962176,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211202
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.68465384281429,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211203
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,33.52909501269289,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211204
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,41.12962070819417,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211205
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,34.676072012342075,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211206
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.14499795188469,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211207
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,32.80181744796674,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211208
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.64087883708273,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211209
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.76544506708705,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211210
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,38.01754628955552,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211211
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,41.51337588130737,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211212
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,34.66285049550856,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211213
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,41.6762896751225,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211214
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,39.15442212804816,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211215
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,38.649662805489434,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211216
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,33.36294010743724,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211217
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,36.26593105533736,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211218
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,31.488942980261278,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211219
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.265044171475914,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211220
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.01228261031775,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211221
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.84372104182415,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211222
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,38.245464809043895,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211223
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,34.54661173987347,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211224
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.38789079482028,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211225
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.592024272392024,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211226
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.62975833878269,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211227
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,33.500475539464006,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211228
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.69602806159964,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211229
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,38.40084018332368,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211230
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.940809728110814,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211231
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.0717339423477,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211232
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.13205226155318,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211233
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,38.53476087466002,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211234
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,39.0932629024065,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211235
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.84819953693596,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211236
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,33.701537759720765,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211237
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,35.7424236516656,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211238
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.509839872053924,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211239
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.471463088358085,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211240
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,41.70400681111808,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211241
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,35.41502527501358,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211242
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.05639642620742,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211243
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,39.399388317319186,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211244
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.896206015610595,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211245
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,39.861637650816775,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211246
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,35.1742254557394,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211247
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,41.2713552251169,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211248
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,41.0470494346477,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211249
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,33.60956675069018,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211250
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.898717606908434,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211251
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,38.133373968329686,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211252
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.31282477128252,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211253
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.37746046682267,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211254
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.89297465591479,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211255
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,38.012009314466226,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211256
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,39.27747310042621,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211257
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,37.65753047435403,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211258
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,35.182481564606704,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211259
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,35.49861567649839,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211260
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.714514671157914,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211261
REPLICATION,2,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,D7,,,40.94388662391553,balanced,ACQUIRE_DECISION_RELEVANT_EVIDENCE_BUDGET_NOT_RULED_OUT_BY_CONVERSE,True,,0,211262
